,business_id,name,address,city,state,postal_code,latitude,longitude
3283,65283,SUBWAY,147 MASON ST ,San Francisco,CA,94102,37.784884,-122.409425
3284,65291,CMPC - ST. LUKES CAFETERIA,3555 CESAR CHAVEZ ST,San Francisco,CA,94110,37.748044,-122.42125
3285,65292,CPMC - DAVIES CAFETERIA,45 CASTRO ST ,San Francisco,CA,94114,37.76825695,-122.434621127
3286,65325,JAMBA JUICE - UCSF,500 PARNASSUS AVE ROOM 116,San Francisco,CA,94122,37.763609,-122.45731
3287,65337,LAYALY,2435 CLEMENT ST,San Francisco,CA,94121,37.7819235102,-122.485286673
3288,65348,WOK AND GO,2700 24TH ST ,San Francisco,CA,94110,37.752988,-122.406682
3289,65350,CORDOVA MARKET,301 ROLPH ST ,San Francisco,CA,94112,37.713426,-122.436347
3290,65358,PALIO CAFE,500 PARNASSUS AVE ,San Francisco,CA,94143,37.763473,-122.458202
3291,65363,CAFE TERZETTO,550 D GENE FRIEND WAY ,San Francisco,CA,,37.817451,-122.368257
3292,65369,SIDEKICK,1 FERRY BUILDING  #19,San Francisco,CA,94111,37.795225,-122.39377
3293,65371,FUZIO UNIVERSAL BISTRO,1 EMBARCADERO CENTER,San Francisco,CA,94111,37.794588,-122.399642
3294,65375,GEPPETTO LLC,658 VALLEJO ST ,San Francisco,CA,94133,37.798648,-122.408554
3295,65377,BAYSUBWAY 04,550 GENE FRIENDS WAY ,San Francisco,CA,,37.769544,-122.390422
3296,65380,SOUP FREAKS,667 MISSION ST ,San Francisco,CA,94105,37.786768,-122.40124
3297,65382,MANNA,845 IRVING ST ,San Francisco,CA,94122,37.763983,-122.46709
3298,65383,CAFE 24,1200 16TH ST ,San Francisco,CA,,37.766406,-122.398419
3299,65384,PUBLICO,550 A GENE FRIEND WAY ,San Francisco,CA,,37.777122,-122.419639
3300,65392,CANTATA COFFEE SHOP,1708 HAIGHT ST,San Francisco,CA,94117,37.769616,-122.450366
3301,65396,CARMELINA'S CAFE,1855 FOLSOM ST ,San Francisco,CA,94103,37.767664,-122.415456
3302,65412,JACKSON FILLMORE TRATTORIA,2506 FILLMORE ST ,San Francisco,CA,94115,37.792658,-122.434556
3303,65415,NOB HILL LIQUORS,1000 HYDE ST ,San Francisco,CA,94109,37.790208,-122.417197
3304,65425,PANDA EXPRESS,500 PARNASSUS AVE J LEVEL,San Francisco,CA,94143,37.763473,-122.458202
3305,65427,LOCANDA,557 VALENCIA ST ,San Francisco,CA,94110,37.763984,-122.421766
3306,65434,DONA CAFE,499 ELLIS ST ,San Francisco,CA,94109,37.784683,-122.414156
3307,65442,BLUESTEM BRASSERIE,1 YERBA BUENA LN ,San Francisco,CA,94103,37.785078,-122.403532
3308,65463,LA COCINA,1 FERRY BUILDING  #50,San Francisco,CA,94111,37.790805,-122.4036823
3309,65468,RADISH,3465 19TH ST ,San Francisco,CA,94110,37.760124,-122.420769
3310,65479,AN THE GO, OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639
3311,65485,BATTER UP,888 GENEVA AVE ,San Francisco,CA,94112,37.716703,-122.441228
3312,65487,"ASLAM'S RASOI, INC.",1037 VALENCIA ST ,San Francisco,CA,94110,37.756293,-122.421016
3313,65523,CHEZ FAYALA,200 PINE ST,San Francisco,CA,94104,37.792237,-122.400124
3314,65529,DNA PIZZA,371 11TH ST ,San Francisco,CA,94103,37.770973,-122.412851
3315,65530,MI TIERRITA MARKET,4791 MISSION ST ,San Francisco,CA,94112,37.721832,-122.436945
3316,65531,YELLOW SUBMARINE,503 IRVING ST ,San Francisco,CA,94122,37.764136,-122.463146
3317,65549,LA CICCIA,291 30TH ST ,San Francisco,CA,94131,37.742064,-122.426618
3318,65550,THE BREW,2436 \6 ST ,San Francisco,CA,94109,37.799287,-122.422397
3319,65554,KOBE BENTO,901 KEARNY ST ,San Francisco,CA,94133,37.796463,-122.405224
3320,65561,"HOUSE OF DIM SUM, INC.",735 JACKSON ST ,San Francisco,CA,94133,37.795873,-122.407495
3321,65580,SUBWAY #25578,99 DRUMM ST,San Francisco,CA,94111,37.794576,-122.396643
3322,65582,PACIFIC STREET FISH MARKET,1199 STOCKTON ST #E,San Francisco,CA,94133,37.796583,-122.408413
3323,65602,ESCAPE FROM NEW YORK PIZZA,715 HARRISON ST ,San Francisco,CA,94103,37.782227,-122.397762
3324,65614,THE TACO GUYS INC., OFF THE GRID  ,San Francisco,CA,,37.806651,-122.4314264
3325,65622,GOTT'S ROADSIDE TRAY GOURMET,1 FERRY BUILDING #6,San Francisco,CA,94111,37.795225,-122.39377
3326,65624,TACKO SHOP,3115 FILLMORE ST  ,San Francisco,CA,94123,37.798273,-122.435774
3327,65635,FOCACCIA MARKET BAKERY,455 MARKET ST 150,San Francisco,CA,94105,37.791227,-122.398872
3328,65649,KRUA THAI KITCHEN,3214 16TH ST ,San Francisco,CA,94103,37.764788,-122.424462
3329,65672,GOLDEN VEGGIE MARKET,1475 POLK ST ,San Francisco,CA,94109,37.790324,-122.420664
3330,65673,DOC'S OF THE BAY, PUBLIC RIGHT OF WAY  ,San Francisco,CA,94609,37.834628,-122.264171
3331,65674,SUBWAY SANDWICHES #25379,30 02ND ST ,San Francisco,CA,94105,37.788828,-122.400971
3332,65676,THE COFFEESMITH,401 GOLDEN GATE AVE ,San Francisco,CA,94102,37.781381,-122.417186
3333,65677,ELEVEN O ONE,1101 POLK ST ,San Francisco,CA,94109,37.787074,-122.419984
3334,65679,RED HOUSE BAKERY,2818 SAN BRUNO AVE ,San Francisco,CA,94134,37.72618,-122.403082
3335,65686,MR. NICE,428 11TH ST ,San Francisco,CA,94103,37.769957,-122.411668
3336,65688,COASTSIDE FARMS AND SPECIALTIES,85 BARTLETT ST ,San Francisco,CA,94110,37.7556888571,-122.419784571
3337,65692,BLARNEY STONE,5625 GEARY BLVD ,San Francisco,CA,94121,37.780234,-122.479979
3338,65695,MEDITERREAN FOOD,3848 JUDAH ST ,San Francisco,CA,94122,37.760598,-122.503259
3339,65704,COASTSIDE FARMS AND SPECIALTIES,505 GENE FRIEND WAY ,San Francisco,CA,94158,37.7686108,-122.3918381
3340,65709,HUMMUS HEAVEN,505 GENE FRIEND WAY ,San Francisco,CA,94158,37.7686108,-122.3918381
3341,65712,GREAT SAIGON RESTAURANT,915 KEARNY ST ,San Francisco,CA,94133,37.796343,-122.405235
3342,65724,LE MERIDIEN SF MAIN KITCHEN/EMPLOYEE CAFETERIA,333 BATTERY ST LEVEL A & B,San Francisco,CA,94111,37.799005,-122.399862
3343,65725,LE MERIDIEN SF PARK GRILL RESTAURANT & BAR,333 BATTERY ST LEVEL 2 & 3,San Francisco,CA,94111,37.799005,-122.399862
3344,65752,780 SWEETS,3600 16TH ST ,San Francisco,CA,94114,37.764296,-122.433166
3345,65754,SUBWAY#51109,170 KING ST #131,San Francisco,CA,94107,37.778704,-122.391359
3346,65761,GYRO KING,88 02ND ST ,San Francisco,CA,94105,37.788227,-122.400129
3347,65770,HAIGHT STREET HAPPY DONUTS,1794 HAIGHT ST ,San Francisco,CA,94117,37.769438,-122.451771
3348,65791,VENGA EMPANADAS,443 VALENCIA ST ,San Francisco,CA,94103,37.765834,-122.421926
3349,65793,RINCONSITO NICARAGUENSE,3161 24TH ST ,San Francisco,CA,94110,37.752383,-122.415422
3350,65795,MR. PIZZA MAN,2680 22ND ST ,San Francisco,CA,94110,37.756133,-122.408164
3351,65813,SAKESAN,626 CLEMENT ST ,San Francisco,CA,94118,37.782898,-122.466011
3352,65819,CHINESE IMMERSION SCHOOL,1250 WALLER ST ,San Francisco,CA,94117,37.769418,-122.444264
3353,65820,MCCAULEY'S SCHOOL (6TH FLOOR),450 STANYAN ST @ST. MARY'S,San Francisco,CA,94117,37.773657,-122.454417
3354,65824,AATO,1449 LOMBARD ST ,San Francisco,CA,94123,37.801173,-122.425467
3355,65825,SPICES SPIRIT RESTAURANT,294 08TH AVE ,San Francisco,CA,94118,37.782974,-122.466508
3356,65826,SUBWAY #27657,701 SUTTER ST,San Francisco,CA,94109,37.788764,-122.412027
3357,65829,CHAMBERS EAT + DRINK,601 EDDY ST ,San Francisco,CA,94109,37.783194,-122.418096
3358,65830,BUBBA GUMP SHRIMP CO., PIER 39  M210,San Francisco,CA,94133,37.80824,-122.410189
3359,65831,SPICES II K & M RESTAURANT,291 06TH AVE ,San Francisco,CA,94118,37.778382,-122.462787
3360,65833,RISTORANTE MILANO,1448 PACIFIC AVE ,San Francisco,CA,94109,37.795398,-122.419044
3361,65834,ROMA PIZZERIA,5099 MISSION ST ,San Francisco,CA,94112,37.717423,-122.440265
3362,65852,AL'S SUPER CAFE,3286 MISSION ST ,San Francisco,CA,94110,37.744324,-122.420831
3363,65856,BAMBOO ASIA,41 MONTGOMERY ST ,San Francisco,CA,94101,37.774998,-122.418299
3364,65857,NAKED LUNCH,504 BROADWAY ST ,San Francisco,CA,94133,37.798028,-122.405673
3365,65860,SUPER DUPER,721 MARKET ST ,San Francisco,CA,94103,37.787097,-122.404122
3366,65872,BOXING ROOM,399 GROVE ST ,San Francisco,CA,94102,37.777833,-122.422797
3367,65873,CAPURRO'S,498 JEFFERSON ST ,San Francisco,CA,94109,37.807649,-122.420744
3368,65893,DIANE FEINSTEIN ELEMENTARY SCHOOL,2550 25TH AVE ,San Francisco,CA,94116,37.739643,-122.481876
3369,65895,SANGUCHON,1980 EVANS ST ,San Francisco,CA,94107,37.763625,-122.399719
3370,65896,OASIS GRILL,200 04TH ST ,San Francisco,CA,94103,37.783208,-122.402719
3371,65898,PEARL'S DELUXE BURGERS,708 POST ST ,San Francisco,CA,94109,37.787677,-122.413634
3372,65900,OLIVIER'S BUTCHERY,1074 ILLINOIS ST ,San Francisco,CA,94107,37.758348,-122.387442
3373,65901,SAN SUN RESTAURANT,848 WASHINGTON ST ,San Francisco,CA,94108,37.795108,-122.407213
3374,65902,ANNAKOOT," MUSIC CONCOURSE, GOLDEN GATE PARK  ",San Francisco,CA,94102,37.779847,-122.418985
3375,65906,ANDA PIROSHKI,331 CORTLAND AVE ,San Francisco,CA,94110,37.739228,-122.417988
3376,65912,CLAUDINE,401 BUSH ST ,San Francisco,CA,94108,37.790703,-122.404257
3377,65925,ZIGGY'S BURGER & GRILL,21 DRUMM ST ,San Francisco,CA,94111,37.793865,-122.396493
3378,66173,LUV A JAVA,1300 DOLORES ST ,San Francisco,CA,94110,37.748595,-122.424997
3379,66185,"RITUAL COFFEE ROASTERS, INC.",432 OCTAVIA ST #1B,San Francisco,CA,94102,37.776085,-122.424189
3380,66191,AFC SUSHI @ MOLLIE STONE'S #9,4201 18TH ST ,San Francisco,CA,94114,37.760773,-122.436389
3381,66198,ALFRED SCHILLING CATERING,1661 TENNESSEE ST SUITE 3B,San Francisco,CA,94107,37.75072,-122.388478
3382,66202,CAKE COQUETTE,1501 CORTLAND AVE ,San Francisco,CA,94110,37.739764,-122.409475
3383,66204,"FOOD & LIQUOR WORLD, INC.",728 POST ST ,San Francisco,CA,94109,37.787638,-122.413865
3384,66212,SICHUAN HOME,5037 GEARY BLVD ,San Francisco,CA,94118,37.780508,-122.473269
3385,66219,LITTLE GRIDDLE,1400 MARKET ST ,San Francisco,CA,94102,37.776154,-122.418049
3386,66220,IZAKAYA KOU,1560 FILLMORE ST ,San Francisco,CA,94115,37.784007,-122.432816
3387,66228,HAPPY DONUT,145 COLUMBUS AVE ,San Francisco,CA,94133,37.796607,-122.404883
3388,66229,AMPHAWA THAI NOODLE HOUSE,5020 GEARY BLVD ,San Francisco,CA,94122,37.780733,-122.473114
3389,66239,HUMMUS HEAVEN,50 FREMONT ST ,San Francisco,CA,94105,37.7905108,-122.397242699
3390,66244,DOS CHEFS CATERING,1155 FOLSOM ST ,San Francisco,CA,94103,37.775767,-122.408997
3391,66255,TEMPEST,431 NATOMA ST ,San Francisco,CA,94103,37.781249,-122.406222
3392,66259,LA MISSION MARKET,2097 MISSION ST ,San Francisco,CA,94110,37.763634,-122.419485
3393,66276,MARTITA'S RESTAURANT,1401 EGBERT AVE ,San Francisco,CA,94124,37.722776,-122.392864
3394,66279,CASTRO VILLAGE WINE CO.,4119 19TH ST ,San Francisco,CA,94114,37.759229,-122.435079
3395,66280,THE POSH BAGEL,742 IRVING ST ,San Francisco,CA,94122,37.764088,-122.465872
3396,66297,MELODY LOUNGE,3401 MISSION ST ,San Francisco,CA,94110,37.742073,-122.422133
3397,66300,THE FOG LIFTER CAFE,1901 OCEAN AVENUE,San Francisco,CA,94127,37.725304,-122.46241
3398,66318,CUPOLA,845 MARKET ST SUITE 400,San Francisco,CA,94103,37.784848,-122.406892
3399,66321,NORTH BEACH BAKING CO.,1501 GRANT AVE ,San Francisco,CA,94133,37.800804,-122.407664
3400,66328,CHAIRMAN BAO, OFF THE GRID  ,San Francisco,CA,94132,37.721453,-122.48629
3401,66331,CAFE MAJESTIC,1500 SUTTER ST ,San Francisco,CA,94109,37.787118,-122.425414
3402,66336,NIZARIO'S PIZZA #2,4077 18TH ST ,San Francisco,CA,94114,37.760893,-122.434459
3403,66361,CAFE BUNN MI,417 CLEMENT ST ,San Francisco,CA,94118,37.782953,-122.4637
3404,66362,COFFEE TO THE PEOPLE,1206 MASONIC AVE,San Francisco,CA,94117,37.769999,-122.445267
3405,66363,SUBWAY SANDWICH #41309,187 06TH ST  ,San Francisco,CA,94103,37.774722,-122.406761
3406,66382,BACK YARD,2760 OCTAVIA ST ,San Francisco,CA,94123,37.7975488367,-122.428732714
3407,66384,SWEET HUT,519 CLEMENT ST ,San Francisco,CA,94118,37.782893,-122.464948
3408,66387,SAUSALITO CAFE,655 MONTGOMERY ST ,San Francisco,CA,94111,37.795313,-122.403244
3409,66394,CANELA,2272 MARKET ST ,San Francisco,CA,94114,37.7755941,-122.4187191
3410,66400,ARABIAN NIGHTS,2345 MISSION ST ,San Francisco,CA,94110,37.759484,-122.419107
3411,66402,LUCKY HORSESHOE BAR LLC,453 CORTLAND AVE ,San Francisco,CA,94110,37.739161,-122.416967
3412,66406,CHARLEY'S GRILLED SUBS,865 MARKET ST ,San Francisco,CA,94103,37.784317,-122.407563
3413,66411,DEL POPOLO LLC,269 CHATTANOOGA ST ,San Francisco,CA,94114,37.752274,-122.426336
3414,66418,TURTLE TOWER RESTAURANT,5716 GEARY BLVD,San Francisco,CA,94121,37.780348,-122.480861
3415,66475,SUR LA TABLE,845 MARKET ST SPACE#015,San Francisco,CA,94103,37.784848,-122.406892
3416,66492,PACIFIC PUFFS, OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639
3417,66503,PRUBECHU,2847 MISSION ST ,San Francisco,CA,94110,37.7514846,-122.4182175
3418,66515,LA FUSION,475 PINE ST ,San Francisco,CA,94104,37.791743,-122.403677
3419,66517,MELA TANDOORI KITCHEN,536 GOLDEN GATE AVE ,San Francisco,CA,94102,37.781168,-122.419494
3420,66522,JAVA HOUSE LLC,PIER 40,San Francisco,CA,94107,37.7817296,-122.386313255
3421,66534,MIDWAY GRILL (SNACK SHOP),99 HARDING PARK ROAD,San Francisco,CA,94103,37.723698,-122.495289
3422,66536,CYPRESS GRILL,99 HARDING PARK RD ,San Francisco,CA,94132,37.723698,-122.495289
3423,66570,HYDE AWAY BLUES BBQ CAFE,457 HYDE ST ,San Francisco,CA,94109,37.785103,-122.416234
3424,66583,KARA'S CUPCAKES,2565 03RD ST #334,San Francisco,CA,94107,37.757114,-122.388034
3425,66584,WESTERN DONUTS SHOP #2,5101 MISSION ST ,San Francisco,CA,94112,37.717042,-122.440524
3426,66592,JOHN KING SENIOR CENTER,500 RAYMOND AVE ,San Francisco,CA,94134,37.715037,-122.413743
3427,66612,KAMA SUSHI,1497 CHURCH ST,San Francisco,CA,94131,37.746962,-122.426905
3428,66637,GODZILA SUSHI,1800 DIVISADERO ST ,San Francisco,CA,94115,37.786229,-122.439984
3429,66640,CURRY BOYZZ,4238 18TH ST ,San Francisco,CA,94114,37.760798,-122.436783
3430,66642,TANDOORI CHICKEN USA MOBILE, OFF THE GRID  ,San Francisco,CA,,37.806651,-122.4314264
3431,66656,ANOTHER CAFE,1191 PINE ST ,San Francisco,CA,94109,37.790253,-122.415357
3432,66675,UNITED NATIONS CAFE,1 UNITED NATIONS PLAZA  ,San Francisco,CA,94102,37.780485,-122.413507
3433,66679,NEW WOEY LOY GOEY RESTAURANT,699 JACKSON ST ,San Francisco,CA,94133,37.796013,-122.406507
3434,66684,THE ICE CREAM BAR,815 COLE ST ,San Francisco,CA,94117,37.766567,-122.450189
3435,66685,TACOLICIOUS,741 VALENCIA ST ,San Francisco,CA,94110,37.760974,-122.421456
3436,66687,CHIPOTLE MEXICAN GRILL,1523 SLOAT BLVD ,San Francisco,CA,94132,37.733944,-122.490438
3437,66688,LE SOUFFLES AND TEA ROOM,1401 POWELL ST ,San Francisco,CA,94133,37.797623,-122.410324
3438,66694,STREETS,634 POLK ST ,San Francisco,CA,94102,37.782506,-122.418993
3439,66695,LEE'S DELI,280 BATTERY ST ,San Francisco,CA,94111,37.793996,-122.400096
3440,66698,STANLEY'S STEAMERS, MACYS - GEARY ENTRANCE  ,San Francisco,CA,,37.790805,-122.4036823
3441,66702,PIZZA JOINT & GRILL,2943 MISSION ST,San Francisco,CA,94110,37.749934,-122.418195
3442,66704,DR. TEETH AND THE ELECTRIC MAYHEM,2323 MISSION ST ,San Francisco,CA,94110,37.759824,-122.419136
3443,66705,GREEN ISLAND RESTAURANT,4012 GEARY BLVD ,San Francisco,CA,94118,37.781208,-122.462432
3444,66709,MINT,1 DR CARLTON B GOODLETT PL GROUND FLOOR,San Francisco,CA,94102,37.778492,-122.418291
3445,66711,PARIS PIZZA,448 BROADWAY ST ,San Francisco,CA,94133,37.798168,-122.404605
3446,66715,BRICK AND MORTAR,1710 MISSION ST ,San Francisco,CA,94103,37.769735,-122.420174
3447,66717,GIORDANO BROS.,3108 16TH ST ,San Francisco,CA,94103,37.764953,-122.422113
3448,66732,SOMA RESTAURANT AND BAR,85 05TH ST ,San Francisco,CA,94103,37.782854,-122.406662
3449,66736,SOZAI,1500 IRVING ST ,San Francisco,CA,94122,37.7638256,-122.4740797
3450,66737,THE PASTRY CUPBOARD,1596 MARKET ST ,San Francisco,CA,94102,37.774459,-122.420288
3451,66768,LITTLE VINE,1541 GRANT AVE ,San Francisco,CA,94133,37.801109,-122.407756
3452,66771,STANZA,1673 HAIGHT ST ,San Francisco,CA,94117,37.769563,-122.450097
3453,66800,THAI IDEA VEGETARIAN,710 POLK ST ,San Francisco,CA,94109,37.783265,-122.419137
3454,66806,THE MELT,115 NEW MONTGOMERY  ,San Francisco,CA,94104,37.7872,-122.400097
3455,66808,BURGER KING 3684,819 VAN NESS AVE,San Francisco,CA,94109,37.783196,-122.420985
3456,66811,BK11852,1298 HOWARD ST ,San Francisco,CA,94103,37.775314,-122.412819
3457,66817,CASEY'S PIZZA, OFF THE GRID  ,San Francisco,CA,,37.806651,-122.4314264
3458,66838,QUIZNOS #3860,901 POLK ST ,San Francisco,CA,94109,37.785214,-122.419634
3459,66861,CAFE SAVOR,3913 24TH ST ,San Francisco,CA,94114,37.751513,-122.430048
3460,66874,PENINSULA SEAFOOD RESTAURANT,641 JACKSON ST ,San Francisco,CA,94133,37.79607,-122.405846
3461,66894,CLANCEY'S MARKET-DELI,3960 IRVING ST ,San Francisco,CA,94122,37.762597,-122.500265
3462,66895,IZAKAYA YUZUKI,598 GUERRERO ST,San Francisco,CA,94110,37.761603,-122.423869
3463,66896,LITE BITE,1796 UNION ST ,San Francisco,CA,94123,37.797978,-122.428754
3464,66900,LA ESPIGA DE ORO,2916 24TH ST ,San Francisco,CA,94110,37.752768,-122.410392
3465,66901,CAMP,4014 GEARY BLVD ,San Francisco,CA,94118,37.781198,-122.462511
3466,66902,PALIO CAFE,2565 03RD ST STE. 307,San Francisco,CA,94107,37.757114,-122.388034
3467,66919,LITTLE NEPAL RESTAURANT,925 CORTLAND AVE ,San Francisco,CA,94110,37.738978,-122.413573
3468,66921,CELTIC CATERING,601 FOLSOM ST ,San Francisco,CA,,37.785367,-122.396922
3469,66922,THE CRÈME BRULEE CART, OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639
3470,66925,DELI BOARD,1058 FOLSOM ST ,San Francisco,CA,94107,37.777504,-122.406948
3471,66927,CAFFE MODA,160 07TH ST ,San Francisco,CA,94103,37.778468,-122.410029
3472,66932,TWO SISTERS BAR AND BOOKS,579 HAYES ST ,San Francisco,CA,94102,37.776503,-122.425797
3473,66934,SUBWAY SANDWICH,5 EMBARCADERO CENTER,San Francisco,CA,94111,37.794168,-122.396457
3474,66961,MI TIERRA MARKET,2023 MISSION ST ,San Francisco,CA,94110,37.764665,-122.419558
3475,66963,ZYNGA,699 08TH ST ,San Francisco,CA,94103,37.770384,-122.404291
3476,66966,ELITE AUDIO COFFEE & WINE BAR,893 A FOLSOM ST ,San Francisco,CA,94107,37.757923,-122.393914
3477,66972,AKIBA,3141 CLEMENT ST ,San Francisco,CA,94121,37.781585,-122.492793
3478,66979,THE HUMMUS GUY,1 UNITED NATIONS PLAZA  ,San Francisco,CA,94102,37.779892,-122.413625
3479,66983,"STAG DINING GROUP, INC.",545 POST ST ,San Francisco,CA,94110,37.752443,-122.410846
3480,66985,PHO VIETNAM SAN FRANCISCO,1406 POLK ST ,San Francisco,CA,94109,37.78973,-122.420445
3481,66988,PARK TAVERN,1652 STOCKTON ST ,San Francisco,CA,94133,37.801068,-122.409267
3482,66990,BAI SOM THAI KITCHEN,2121 CLEMENT ST ,San Francisco,CA,94121,37.782103,-122.482089
3483,66992,MIFUNE BISTRO,1581 WEBSTER ST #100,San Francisco,CA,94115,37.785227,-122.431472
3484,66999,SUPER DUPER BURGERS,2201 CHESTNUT ST ,San Francisco,CA,94123,37.800344,-122.439697
3485,67005,SMOKIN WAREHOUSE BBQ, OFF THE GRID   ,San Francisco,CA,94124,37.731548,-122.385476
3486,67012,JITTERS AND SHAKES,1111 GOUGH ST ,San Francisco,CA,94109,37.784361,-122.424554
3487,67043,JANG SOO BBQ,6314 GEARY BLVD ,San Francisco,CA,94121,37.780068,-122.487241
3488,67049,SPECIALTY'S CAFE & BAKERY,500 HOWARD ST ,San Francisco,CA,94105,37.788294,-122.396419
3489,67063,7-ELEVEN #2366-34977,527 SUTTER ST ,San Francisco,CA,94102,37.789118,-122.409048
3490,67067,TUPELO,1337 GRANT AVE ,San Francisco,CA,94133,37.799293,-122.407334
3491,67075,BEACHSIDE COFFEE BAR & KITCHEN,4300 JUDAH ST ,San Francisco,CA,94122,37.760338,-122.508241
3492,67093,KATHERINE DELMAR BURKE SCHOOL,7070 CALIFORNIA ST ,San Francisco,CA,94121,37.783563,-122.493134
3493,67098,JANG SOO BBQ,6314 GEARY BLVD  ,San Francisco,CA,,37.780365,-122.487282
3494,67122,LA RONDALLA RESTAURANT & BAR,901 VALENCIA ST ,San Francisco,CA,94110,37.758382,-122.421157
3495,67123,MOZZERIA,3228 16TH ST ,San Francisco,CA,94103,37.764758,-122.424872
3496,67124,ALICIA'S TAMALES LOS MAYAS, JUSTIN HERMAN PLAZA  ,San Francisco,CA,,37.777122,-122.419639
3497,67149,"SUSHI IN, LLC",2280 CHESTNUT ST ,San Francisco,CA,94123,37.800258,-122.440894
3498,67150,THE MELT,345 SPEAR ST #125,San Francisco,CA,94105,37.789394,-122.390073
3499,67154,RIVERSIDE SEAFOOD RESTAURANT,1201 VICENTE ST ,San Francisco,CA,94116,37.739065,-122.479769
3500,67160,ZCREPES,1700 OWENS STREET,San Francisco,CA,94107,37.767692,-122.393977
3501,67167,NAKED CHORIZO, OFF THE GRID  ,San Francisco,CA,,37.806651,-122.4314264
3502,67174,CYBERNET ENTERTAINMENT,1800 MISSION ST ,San Francisco,CA,94103,37.768168,-122.419995
3503,67176,THE MELT,1 EMBARCADERO CENTER  ,San Francisco,CA,94111,37.794588,-122.399642
3504,67182,"ASANA, INC.",1550 BRYANT ST SUITE 150,San Francisco,CA,94103,37.767525,-122.410737
3505,67184,BIERGARTEN,424 OCTAVIA ST ,San Francisco,CA,94102,37.77601,-122.424175
3506,67186,ETCETERA WINE BAR,795 VALENCIA ST ,San Francisco,CA,94110,37.760294,-122.421386
3507,67187,CHIPOTLE MEXICAN GRILL #1560,333 JEFFERSON ST #104,San Francisco,CA,94133,37.807923,-122.417887
3508,67218,"WILLIAMS-SONOMA, INC.",100 NORTH POINT ST ,San Francisco,CA,94133,37.807127,-122.409464
3509,67235,STEINS,731 CLEMENT ST ,San Francisco,CA,94118,37.782784,-122.467159
3510,67237,LA JEFA,445 BAYSHORE BLVD ,San Francisco,CA,94107,37.749871,-122.405648
3511,67246,SODEXO @ ACADEMY OF ART UNIVERSITY,625 POLK ST BASEMENT,San Francisco,CA,94102,37.782463,-122.419094
3512,67250,SODEXO @ ACADEMY OF ART UNIVERSITY,625 POLK ST 1ST FLOOR,San Francisco,CA,94102,37.782463,-122.419094
3513,67262,WONGLEE LLC,732 JACKSON ST ,San Francisco,CA,94133,37.796032,-122.407258
3514,67276,THE COW HOLLOW MARKET,3165 STEINER ST ,San Francisco,CA,94123,37.798624,-122.437525
3515,67303,PINE & JONES MARKET,1100 PINE ST ,San Francisco,CA,94109,37.790468,-122.414094
3516,67330,SAN TUNG RESTAURANT LLC,1031 IRVING ST ,San Francisco,CA,94122,37.763891,-122.468805
3517,67356,INDIGO RESTAURANT,687 MCALLISTER ST ,San Francisco,CA,94102,37.779674,-122.423307
3518,67357,UMAMI BURGER SF,2184 UNION ST ,San Francisco,CA,94123,37.797168,-122.435124
3519,67359,LITE BITE,1956 LOMBARD ST ,San Francisco,CA,94123,37.800158,-122.433794
3520,67371,ROXIE MARKET & DELI,500 KIRKHAM ST ,San Francisco,CA,94122,37.760318,-122.466321
3521,67374,SWEET INSPIRATION BAKERY,2239 MARKET ST ,San Francisco,CA,94114,37.765126,-122.43174
3522,67385,"WYCEN FOODS, INC.",832 STOCKTON ST ,San Francisco,CA,94108,37.793676,-122.407747
3523,67414,PHOENIX PASTIFICIO,3251 20TH AVE ,San Francisco,CA,94132,37.7281822688,-122.475696665
3524,67427,LA FINA ESTAMPA,1407 BUSH ST ,San Francisco,CA,94109,37.788603,-122.420737
3525,67432,AQ RESTAURANT & BAR,1085 MISSION ST ,San Francisco,CA,94103,37.779464,-122.410486
3526,67446,SOMA CHICKEN AND SALAD,101 SPEAR ST #A24,San Francisco,CA,94105,37.792577,-122.393992
3527,67448,SOO FONG RESTAURANT,3801 03RD ST 370,San Francisco,CA,94124,37.741829,-122.388098
3528,67466,KARA'S CUPCAKES INC., OFF THE GRID  ,San Francisco,CA,,37.806651,-122.4314264
3529,67486,PHAT THAI, OFF THE GRID  ,San Francisco,CA,,37.777122,-122.419639
3530,67489,THE DARK HORSE INN,942 GENEVA AVE ,San Francisco,CA,94112,37.716105,-122.440422
3531,67492,EL TONAYENSE,1903 CARROLL AVE ,San Francisco,CA,94124,37.728515,-122.398743
3532,67494,HICKORY FARMS #10916,3251 20TH AVE 5542,San Francisco,CA,94132,37.728497,-122.475639
3533,67495,SOUTHERN PACIFIC BREWING,620 TREAT AVE ,San Francisco,CA,94110,37.760192,-122.413792
3534,67500,TONIGHT RESTAURANT,733 TARAVAL ST ,San Francisco,CA,94116,37.743093,-122.474149
3535,67509,THE HIDDEN VINE WINE BAR,408 MERCHANT ST ,San Francisco,CA,94111,37.795428,-122.400714
3536,67510,SUBWAY SANDWICHES,215 FREMONT ST ,San Francisco,CA,94105,37.788864,-122.394613
3537,67534,MCGEE CREOLE CAJUN CUISINE,1201 04TH ST ,San Francisco,CA,,37.772493,-122.391272
3538,67543,FARMHOUSE CULTURE,1 FERRY BUILDING  #50,San Francisco,CA,94111,37.790805,-122.4036823
